,title,description,originallink,link
195,디지털-해외사업 &apos;올인&apos;...이창권 KB국민카드 사장 &apos;리딩&apos; 노린다,"클라우드의 장점인 유연한 자원 활용과 최신 AI 기술로 <b>데이터 분석가</b>, 엔지니어 등 사용자 친화적 환경을 통해 AI를 통한 분석 모델 개발 및 운영에 필요한 비용과 시간을 절약 할 수 있다. 사용자들은 하나의... ",https://www.ekn.kr/web/view.php?key=20220602010000291,https://www.ekn.kr/web/view.php?key=20220602010000291
196,금융권 AI다운 변화…직원·고객 만족도 얻었다,"기존에는 <b>데이터 분석가</b>와 마케팅 담당자 간의 협의 등 수작업으로 진행된 <b>데이터</b> 분석에 많은 시간이 소요됐지만, &apos;WON맵시&apos;를 통해 담당자가 직접 마케팅 대상을 선정함으로써 빠르게 마케팅을 추진하고 고객이 원하는... ",https://www.asiatime.co.kr/article/20220531500233,https://www.asiatime.co.kr/article/20220531500233
197,"서울시여성가족재단, ‘디지털 기술 분야’ 경력 전환 돕는다","IT 업계 기획자, 마케터, <b>데이터 분석가</b>, 개발자에게 듣는 생생한 직무 상담[보안뉴스 ] 2022년 산업, 직무별로 ‘IT정보통신’ 업종과 ‘IT인터넷’ 직무의 채용공고가 2019년 대비 각각 50.0%, 41.4% 증가했다(취업 플랫폼... ",http://www.boannews.com/media/view.asp?idx=107178&kind=,http://www.boannews.com/media/view.asp?idx=107178&kind=
198,"경일게임아카데미, 디지털인재 양성 위한SW 엔지니어 과정 교육생 모집","해당 과정은 비전공자이거나 코딩을 잘 모르는 경우에도 쉽게 접할 수 있으며, 수료 이후 <b>데이터</b> 엔지니어나 <b>분석가</b>, <b>빅데이터</b> 개발자 등으로 취업이 가능하다. 경일게임아카데미 양현석 원장은 &quot;앞으로 다가오는 4차... ",https://www.itbiznews.com/news/articleView.html?idxno=72837,https://www.itbiznews.com/news/articleView.html?idxno=72837
199,"서울시여성가족재단, ‘디지털 기술 분야’ 경력 전환 돕는다","6월 7일에는 <b>빅데이터 분석가</b> 박현영(바이브 컴퍼니 생활변화관측소 소장, ‘2022 트렌드 노트’ 공동저자)과 주니어 데이터 분석가 이보민(주식회사 데이터리안 창업멤버)이 데이터 분석가의 역할과 직무를 속속들이... ",https://www.sedaily.com/NewsView/26665WPLFY,https://n.news.naver.com/mnews/article/011/0004059611?sid=102
200,"서울시여성가족재단, &apos;디지털 기술 분야&apos; 경력 전환 돕는다!","- 비전공자, 타 직군 경력보유여성 등 대상 &apos;정보기술(IT) 업계로 경력전환&apos; 토크 콘서트 - 5월 31일~6월 14일 매주 화, IT분야 종사자의 경력전환 경험 공유 - IT업계 기획자, 마케터, <b>데이터 분석가</b>, 개발자에게 듣는... ",http://www.bzeronews.com/news/articleView.html?idxno=519064,http://www.bzeronews.com/news/articleView.html?idxno=519064
201,서울시여성가족재단 &quot;디지털 기술 분야 경력 전환 돕는다&quot;,이후 내달 7일에는 <b>빅데이터 분석가</b> 바이브 컴퍼니 생활변화관측소 박현영 소장과 데이터리안 창업맴버 이보민 대표가 데이터 분석가의 역할과 직무를 속속들이 파헤친다. 마지막 14일 교육에는 비전공자이지만 개발자가... ,https://www.tokenpost.kr/article-95325,https://www.tokenpost.kr/article-95325
202,"서울시여성가족재단, &apos;디지털 기술 분야&apos; 경력 전환 돕는다","6월7일에는 <b>빅데이터 분석가</b> 박현영씨(바이브 컴퍼니 생활변화관측소 소장, &apos;2022 트렌드 노트&apos; 공동저자)와 주니어 데이터 분석가 이보민씨(데이터리안 창업멤버)가 데이터 분석가의 역할과 직무를 소개한다. 6월14일엔... ",https://www.news1.kr/articles/?4695754,https://n.news.naver.com/mnews/article/421/0006125921?sid=102
203,[뉴스토리] 수도권 격전! &quot;민심은?&quot;,"정치 <b>분석가</b>, 한국사회여론연구소 이강윤 소장, 매니페스토실천본부 이광재 사무총장, 박성민 정치 컨설턴트, 전민기 <b>빅데이터</b> 전문가 등을 만났다. 이번 지방선거 결과를 예측해보고 그 의미와 시사점을 들었다. 또... ",https://news.sbs.co.kr/news/endPage.do?news_id=N1006766920&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0000976042?sid=100
204,"&apos;뉴스토리&apos; 6월 1일 전국동시지방선거, 민심의 향방은 어디로","정치 <b>분석가</b>, 한국사회여론연구소 이강윤 소장, 매니페스토실천본부 이광재 사무총장, 박성민 정치 컨설턴트, 전민기 <b>빅데이터</b> 전문가 등을 만났다. 이번 지방선거 결과를 예측해보고 그 의미와 시사점을 들었다. 또... ",http://www.stardailynews.co.kr/news/articleView.html?idxno=322867,http://www.stardailynews.co.kr/news/articleView.html?idxno=322867
205,"&quot;유타대 정보시스템 전공자, 취업기회 활짝&quot;","정보시스템학 졸업생은 일반적으로 IT 프로젝트 관리자, <b>데이터 분석가</b>, IT 보안 <b>분석가</b>, 네트워크 및 시스템 관리자, <b>데이터</b>베이스 관리자, 웹 개발자로 고용된다. 유타대 정보시스템학 졸업생들은 마이크로소프트... ",https://www.hankyung.com/society/article/2022052629301,https://n.news.naver.com/mnews/article/015/0004704058?sid=102
206,해외변수에 왝더독…테마주만 들썩 [증시프리즘],월가 <b>분석가</b>들은 지난 1분기 실적 보다 향후 그래픽 처리장치(GPU) 재고수준과 <b>데이터</b>센터 수요에 더 관심이 많습니다. 만약 월가의 기대를 충족시키다면 기술주를 포함한 나스닥 지수 반등에 힘을 보태겠지만 그렇지... ,https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202205250220&t=NNv,https://n.news.naver.com/mnews/article/215/0001033817?sid=101
207,스냅 43% 폭락에 기술주 일제히 하락…경제지표 악화 [뉴욕마감],더그 던컨 패니매 수석 이코노미스트는 &quot;이 <b>데이터</b>는 주택시장이 변했음을 분명히 보여준다&quot;고 말했다.... 수잔나 스트리터 하그리브스 랜스다운 선임 투자<b>분석가</b>는 월스트리트저널(WSJ)에 &quot;당분간 롤러코스터 장을 볼... ,http://news.mt.co.kr/mtview.php?no=2022052506510683476,https://n.news.naver.com/mnews/article/008/0004750368?sid=104
208,"“연봉 2억 줘도 안 온다”…건설사, IT 개발자 구하기 ‘하늘의 별따기’","대형 건설사 B사도 개발자 및 <b>데이터 분석가</b>를 채용 중이지만, 인력 확보에 번번이 애를 먹고 있다. 어렵게 신입 개발자를 채용해도 2~3년 정도 근무하다 그 경력을 발판삼아 핀테크, 게임 등 다른 직종으로 이직하기 일쑤다.... ",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202205201622563950147,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202205201622563950147
209,바이든 ‘관세 인하’ 검토에 3대 지수 반등… JP모간 6.2%↑ [뉴욕 증시],종목별로 보면 <b>빅</b> 테크(Big Tech·대형 정보기술 기업)와 금융주 상승세가 주목할 만했다. ‘대장주’... <b>데이터</b> 제공 사이트 ‘코인 마켓 캡’(CMC·Coin Market Cap)의 수석 시장 <b>분석가</b>인 마이클 휴슨(Michael... ,http://www.fntimes.com/html/view.php?ud=2022052408384253739249a1ae63_18,http://www.fntimes.com/html/view.php?ud=2022052408384253739249a1ae63_18
210,"[인터뷰]오종환 랩투아이 대표 &quot;AI 분석, 가상화폐 시장에서 분명 장점 있어&quot;","오 대표는 2014년부터 서울대 융합과학기술대학원에 몸담은 <b>데이터 분석가</b>다. 로봇저널리즘에 대한 연구도 진행했다. 또 그간 프로야구 AI 예측, 로봇기사 서비스 등을 진행하며 노하우를 축적했다. 그런 그에게도 코인... ",https://view.asiae.co.kr/article/2022052110431824575,https://n.news.naver.com/mnews/article/277/0005092082?sid=101
211,"한세예스24홀딩스, 박현영 <b>데이터분석가</b> 초청 강연회 실시","한세예스24홀딩스(대표 김동녕, 김석환)는 박현영 <b>데이터분석가</b> 등 외부 유명 강사 초청 전사 강연회가 코로나 엔데믹을 맞아 전 직원이 참여하는 오프라인 강연으로 12일 진행됐다고 18일 밝혔다. 이번 강연자인... ",http://www.thebigdata.co.kr/view.php?ud=2022051817060082119071791b3a_23,http://www.thebigdata.co.kr/view.php?ud=2022051817060082119071791b3a_23
212,"한세예스24홀딩스, 박현영 <b>데이터분석가</b> 초청해 강연회 열어","이번 강연자는 박현영 바이브컴퍼니 생활변화관측소 소장으로, &apos;Data Driven Contents Creative(<b>데이터</b>가 존재하는가? 읽을 수 있는가? <b>데이터</b>를 믿는가?)&apos;를 주제로 진행됐다. 박 소장은 ▲<b>데이터</b>를 통한 생활의 변화를... ",http://www.ziksir.com/news/articleView.html?idxno=25032,http://www.ziksir.com/news/articleView.html?idxno=25032
213,SAS는 왜 마이크로소프트의 등에 올라탔을까?,"예를 들어 SAS는 독자적인 언어를 가지고 있는데, 금융권과 같은 대기업의 <b>분석가</b>들은 대부분 SAS의 언어를... 중복되는 고객 <b>데이터</b>를 가지고 있는 SAS와 마이크로소프트가 협력하는 것이 가장 합리적인 선택이라고... ",https://byline.network/?p=9004111222475042,https://byline.network/?p=9004111222475042
214,"[CEO투데이] 디지털로 체질 바꾼 신창재 회장, ESG 타고 점프업",클라우드 시스템을 통해 임직원을 <b>데이터</b> 분석의 기본과 매커니즘을 이해하는 현업 <b>데이터 분석가</b>(Citizen Data Scientist)로 양성하는 목표도 수립했다. 교보생명은 디지털 활용 역량을 강화하기 위해 전 직원을 대상으로... ,http://www.seoulwire.com/news/articleView.html?idxno=469937,http://www.seoulwire.com/news/articleView.html?idxno=469937
215,쿠팡 대만 진격 선봉은 쿠팡이츠마트? 김범석 대만서 &apos;진두지휘&apos;,"쿠팡은 지난해 7월부터 대만 중산구 지역에 매장을 냈으며 현지 개발자 및 회계담당, <b>분석가</b> 등 20개 직군을... 물론 MFC 방식도 완벽한 비용 절감과는 거리가 멀지만 AI 및 <b>빅데이터</b> 기술 등으로 어느정도 재고율을... ",http://www.econovill.com/news/articleView.html?idxno=575875,http://www.econovill.com/news/articleView.html?idxno=575875
216,"美, 경기침체 우려 속 “아직 소비 견조” 견해도",골드만삭스 <b>분석가</b>들은 보고서를 통해 연준의 긴축 정책이 성장률을 둔화시킬 것으로 봤다. 다만 실업률... 그는 &quot;연준은 여전히 <b>데이터</b>에 의존하고 있다&quot;며 &quot;연준이 다음에 무엇을 할 것인지는 경제 <b>데이터</b>가 결정할 것... ,https://www.sisa-news.com/news/article.html?no=199409,https://www.sisa-news.com/news/article.html?no=199409
217,개발자 취준생 10명 중 3명은 &quot;프론트엔드 취업 희망&quot;,"다음으로는 풀스택 개발자(8.79%), <b>데이터</b> 엔지니어(7.27%), <b>데이터 분석가</b>(6.68%) 순이었다. 선호하는 산업 분야는 콘텐츠(9.37%), 엔터테인먼트(9.01%), 커머스(8.78%), 금융(8.74%), 교육(7.8%) 등으로 고른 분포를 보인 것으로... ",http://news.mt.co.kr/mtview.php?no=2022051618062452545,https://n.news.naver.com/mnews/article/008/0004746644?sid=101
218,"美, 경기침체 우려 속 &quot;아직 안나타나…소비 견조&quot;(종합)",골드만삭스 <b>분석가</b>들은 보고서를 통해 연준의 긴축 정책이 성장률을 둔화시킬 것으로 봤다. 다만 실업률... 그는 &quot;연준은 여전히 <b>데이터</b>에 의존하고 있다&quot;며 &quot;연준이 다음에 무엇을 할 것인지는 경제 <b>데이터</b>가 결정할 것... ,http://www.newsis.com/view/?id=NISX20220516_0001872871&cID=10101&pID=10100,https://n.news.naver.com/mnews/article/003/0011188075?sid=104
219,"엘리스, &quot;개발자 취업준비생 절반 이상 프론트엔드·백엔드 선호&quot;","다음으로는 풀스택 개발자(8.79%), <b>데이터</b> 엔지니어(7.27%), <b>데이터 분석가</b>(6.68%) 순이었다. 선호하는 산업 분야는 콘텐츠(9.37%), 엔터테인먼트(9.01%), 커머스(8.78%), 금융(8.74%), 교육(7.8%) 등으로 고른 분포를 보였다.... ",http://www.epnc.co.kr/news/articleView.html?idxno=223286,http://www.epnc.co.kr/news/articleView.html?idxno=223286
220,"예비개발자 62%, 이 직무 선호한다…&apos;프론트엔드·백엔드&apos;","이어 풀스택 개발자(8.79%), <b>데이터</b> 엔지니어(7.27%), <b>데이터 분석가</b>(6.68%) 등의 순이었다. 개발자 채용 시장에서 프론트엔드와 백엔드 개발자의 수요 증가에 따른 것이라고 회사 측은 분석했다. 선호하는 산업 분야는... ",http://www.newsis.com/view/?id=NISX20220516_0001872840&cID=13001&pID=13000,https://n.news.naver.com/mnews/article/003/0011187769?sid=101
221,"예비 개발자 직무 선호도, &quot;프론트엔드 1위&quot;","다음으로는 풀스택 개발자(8.79%), <b>데이터</b> 엔지니어(7.27%), <b>데이터 분석가</b>(6.68%) 순이었다. 선호 산업 분야는 콘텐츠(9.37%), 엔터테인먼트(9.01%), 커머스(8.78%), 금융(8.74%), 교육(7.8%) 순으로 고른 분포를 보였다. 특히 금융... ",https://www.sedaily.com/NewsView/265ZQGYDU6,https://n.news.naver.com/mnews/article/011/0004054137?sid=101
222,"엘리스 “개발자 취준생, 프론트엔드·백엔드 선호”","다음으로는 풀스택 개발자(8.79%), <b>데이터</b> 엔지니어(7.27%), <b>데이터 분석가</b>(6.68%) 순이었다. 선호하는 산업 분야는 콘텐츠(9.37%), 엔터테인먼트(9.01%), 커머스(8.78%), 금융(8.74%), 교육(7.8%) 등으로 고른 분포를 보였다.... ",https://www.venturesquare.net/854985,https://www.venturesquare.net/854985
223,기술주 거품 꺼지나 … 옥석 가리기 고심,투자은행 에버코어ISI <b>분석가</b> 마크 머헤이니는 &quot;사람들이 이제 컴퓨터 화면을 떠나 다시 직장으로 복귀하고... 미중 지정학적 갈등 역시 안보기관들과 협업하는 <b>데이터</b> 분석 소프트웨어 기업 팔란티어를 부양할 수... ,http://www.naeil.com/news_view/?id_art=423386,http://www.naeil.com/news_view/?id_art=423386
224,개발자 구직자 90% 이상 ‘이것’ 선호···희망산업군 ‘금융’이 1위,"이어 풀스택 개발자(8.79%), <b>데이터</b> 엔지니어(7.27%), <b>데이터 분석가</b>(6.68%) 순이었다. 선호하는 산업 분야는 콘텐츠(9.37%), 엔터테인먼트(9.01%), 커머스(8.78%), 금융(8.74%), 교육(7.8%) 순이었다. 그중에서도 금융 분야의 상승세가... ",https://magazine.hankyung.com/job-joy/article/202205168313d,https://magazine.hankyung.com/job-joy/article/202205168313d
225,개발자 취준생 선호 산업 1위는 콘텐츠···직무는 프런트·백엔드 높아,"다음으로는 풀스택 개발자(8.79%), <b>데이터</b> 엔지니어(7.27%), <b>데이터 분석가</b>(6.68%) 순이었다. 선호하는 산업 분야는 콘텐츠(9.37%), 엔터테인먼트(9.01%), 커머스(8.78%), 금융(8.74%), 교육(7.8%) 등으로 고른 분포를 보였다. 특히 금융... ",https://zdnet.co.kr/view/?no=20220516095252,https://n.news.naver.com/mnews/article/092/0002256833?sid=105
226,[fn이사람] “눈 높은 VC에 하락장은 기회… 미래 유니콘 찾아내기 좋아”,한때 정책 애널리스트(<b>분석가</b>)를 꿈꿨던 소녀가 스타트업을 키우는 액셀러레이터가 된 것이다. &quot;지금의 일에... 비전벤처파트너스와 김 대표가 스타트업을 보는 기준은 &apos;<b>데이터</b>&apos;이다. &quot;<b>데이터</b>는 미래의 석유&quot;가 그의... ,http://www.fnnews.com/news/202205151801466803,https://n.news.naver.com/mnews/article/014/0004836340?sid=101
227,[로터리]첫발 뗀 한국형위성항법시스템(KPS),인공지능(AI)과 <b>빅데이터</b>를 기반으로 한 4차 산업혁명 시대에는 중요성이 더욱 크다. 미래 자율주행차는... 시장<b>분석가</b>들은 글로벌 위치 기반 서비스 시장이 연평균 20~30%의 큰 성장률을 보일 것으로 전망한다. 위치... ,https://www.sedaily.com/NewsView/265ZAFXWH6,https://n.news.naver.com/mnews/article/011/0004053698?sid=105
228,[GE마켓워치] 애플도 무너졌다...빅테크주 모두 약세장 진입,<b>분석가</b>들은 시장 버팀목이었던 애플이 약세장에 진입함에 따라 투자자들의 희망이 최저점에 이르러 주식시장이 반등을 도모할 수 있는 커피출레이션이 가까워졌을 수 있다는 낙관적 평가도 내놓고 있다. <b>데이터</b>트렉... ,http://www.g-enews.com/ko-kr/news/article/news_all/202205130250572886be84d87674_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/202205130250572886be84d87674_1/article.html
229,페이스북 고발자 &quot;<b>데이터</b>를 자산으로만 간주...안전장치 논의 확대해야&quot;,사용자는 자신도 모르게 피해를 입을 수 있다” <b>데이터 분석가</b> 크리스토퍼 와일리는 “기술이 지속 발전하는 이면에 심각한 문제가 있다는 것을 인정하고 제도와 정책을 수립해야 한다”며 이같이 말했다. 와일리는... ,http://www.etnews.com/20220512000205,https://n.news.naver.com/mnews/article/030/0003016468?sid=105
230,"한국폴리텍대학 진주캠퍼스, AI소프트웨어과 신설","학과 수료 후 인공지능 프로그래머, 지능형 소프트웨어 개발자, 로봇공학 기술자, 응용소프트웨어 개발자, <b>빅데이터</b> 처리 엔지니어, 인공지능 투자 <b>분석가</b> 등 4차 산업혁명을 선도할 핵심 분야로 다양하게 진출 할 수... ",https://www.jeonmae.co.kr/news/articleView.html?idxno=889418,https://www.jeonmae.co.kr/news/articleView.html?idxno=889418
231,"우리은행, AI 예측 모델 기반 타겟팅 시스템 &apos;WON맵시&apos; 구축",우리금융지주의 자회사 우리은행(은행장 이원덕)은 사업부서 마케팅 담당자가 전문<b>데이터 분석가</b>의 도움 없이 AI 예측 모델 기반으로 마케팅 대상을 추출할 수 있는 타겟팅 시스템인&apos;WON맵시(MapSy)&apos;를 구축했다고... ,http://www.nextdaily.co.kr/news/articleView.html?idxno=205845,http://www.nextdaily.co.kr/news/articleView.html?idxno=205845
232,"호남대 AI융합인재양성사업단, 마이크로인서션 특강",5주간의 자격증 교육 과정 수강 후 인증 평가를 통해 인공지능<b>데이터분석가</b> 2급 자격을 수료할 예정이다. 인공지능<b>데이터분석가</b> 2급 과정은 과학기술정보통신부에서 주관하며 한국인공지능협회에서 시행하는 AI직무자격... ,https://www.wikitree.co.kr/articles/754916,https://www.wikitree.co.kr/articles/754916
233,"진주폴리텍, AI소프트웨어과 신설…내년부터 운영","학과 수료 후 인공지능 프로그래머, 지능형 소프트웨어 개발자, 로봇공학 기술자, 응용소프트웨어 개발자, <b>빅데이터</b> 처리 엔지니어, 인공지능 투자 <b>분석가</b> 등 4차 산업혁명을 선도할 핵심 분야로 다양하게 진출할... ",http://www.gnnews.co.kr/news/articleView.html?idxno=500272,http://www.gnnews.co.kr/news/articleView.html?idxno=500272
234,"우리은행, 비전문가도 마케팅 <b>빅데이터</b> 분석하는 &apos;WON맵시&apos; 구축",사측은 맵시가 <b>데이터 분석가</b>와 마케팅 담당자 협의에 긴 시간이 소요됐던 단점을 해결할 것으로 기대하고 있다. 우리은행 관계자는 &quot;초기에는 본부부서에서 활용하다가 추가적인 고객 선정 요건 및 UI/UX(사용자... ,http://www.newsfreezone.co.kr/news/articleView.html?idxno=379995,http://www.newsfreezone.co.kr/news/articleView.html?idxno=379995
235,진주폴리텍 2023년 AI소프트웨어과 신설,"학과 수료 후 인공지능 프로그래머, 지능형 소프트웨어 개발자, 로봇공학 기술자, 응용소프트웨어 개발자, <b>빅데이터</b> 처리 엔지니어, 인공지능 투자 <b>분석가</b> 등 4차 산업혁명을 선도할 핵심 분야로 다양하게 진출 할 수... ",http://www.gndomin.com/news/articleView.html?idxno=314472,http://www.gndomin.com/news/articleView.html?idxno=314472
236,호남대 AI융합인재양성사업단 마이크로인서션 특강 실시,5주간의 자격증 교육 과정 수강 후 인증 평가를 통해 인공지능<b>데이터분석가</b> 2급 자격을 수료할 예정이다. 인공지능<b>데이터분석가</b> 2급 과정은 과학기술정보통신부에서 주관하며 한국인공지능협회에서 시행하는 AI직무자격... ,http://www.veritas-a.com/news/articleView.html?idxno=414218,http://www.veritas-a.com/news/articleView.html?idxno=414218
237,[핀테크핫이슈] 차세대 금융 기술로 양자컴퓨팅 부상?,"9일 우리은행은 사업부서 마케팅 담당자가 전문<b>데이터 분석가</b>의 도움 없이 인공지능(AI) 예측 모델 기반으로 마케팅 대상을 추출할 수 있는 타겟팅 시스템인 &apos;원(WON)맵시(MapSy)&apos;를 구축했다고 밝혔다. ⦁ 우리은행, AI... ",http://www.digitaltoday.co.kr/news/articleView.html?idxno=444639,http://www.digitaltoday.co.kr/news/articleView.html?idxno=444639
238,[글로벌] 비트코인 투자자 40% 손실…미 빅테크 3일간 시총 1조 달러 증발," 글래스노드(Glassnode)의 새로운 <b>데이터</b>에 따르면 비트코인은 11월 최고점 대비 거의 55% 하락했으며, 현재... 글래스노드의 <b>분석가</b>들은 또한 투자자들이 최근 더 높은 수수료를 지불하고 있는 매도세 속에서... ",http://www.itdaily.kr/news/articleView.html?idxno=207969,http://www.itdaily.kr/news/articleView.html?idxno=207969
239,"우리은행, ‘WON맵시’ 구축…AI 예측모델 바탕 &apos;타겟팅 시스템&apos; ","사업부서 마케팅 담당자가 전문<b>데이터 분석가</b>의 도움없이 <b>데이터</b> 추출에 대한 전문지식이 없어도, AI 예측 모델 기반으로 직접마케팅 대상을 추출할 수 있는 타겟팅 시스템이다. 추출 요건을 입력하면 고객의 수요 등... ",https://www.geconomy.co.kr/news/article.html?no=271249,https://www.geconomy.co.kr/news/article.html?no=271249
240,"우리은행, AI 예측 모델 기반 타겟팅 시스템 &apos;WON맵시&apos; 구축",우리은행은 사업부서 마케팅 담당자가 전문<b>데이터 분석가</b>의 도움 없이 인공지능(AI) 예측 모델 기반으로 마케팅 대상을 추출할 수 있는 타겟팅 시스템인 &apos;WON맵시(MapSy)&apos;를 구축했다고 9일 밝혔다. WON맵시는 <b>데이터</b> 추출에... ,http://www.econovill.com/news/articleView.html?idxno=574887,http://www.econovill.com/news/articleView.html?idxno=574887
241,[#금융톡톡] 우리은행 &apos;WON맵시 구축&apos;·하나은행 &apos;합계부 출시&apos;·KB국민은행 ...,"◆우리은행, AI 예측 모델 기반 타겟팅 시스템 &apos;WON맵시&apos; 구축 우리은행은 사업부서 마케팅 담당자가 전문<b>데이터 분석가</b>의 도움 없이 인공지능(AI) 예측 모델 기반으로 마케팅 대상을 추출할 수 있는 타겟팅 시스템인... ",http://www.newsworks.co.kr/news/articleView.html?idxno=597758,http://www.newsworks.co.kr/news/articleView.html?idxno=597758
242,우리은행 AI 기반 타깃 마케팅 시스템 구축,&apos;WON맵시&apos;를 이용하면 <b>데이터</b> 추출에 대한 전문 지식이 없는 마케팅 담당자도 <b>데이터 분석가</b> 도움 없이 마케팅 대상을 선정할 수 있다. 추출 요건을 입력하면 고객의 수요 등 <b>빅데이터</b> 모델을 조합한 시뮬레이션으로... ,http://www.fnnews.com/news/202205091819184824,https://n.news.naver.com/mnews/article/014/0004833278?sid=101
243,"[은행가소식] 우리은행, AI 기반 타켓마케팅 &apos;WON맵시&apos; 구축","■ 우리은행, AI 기반 타켓마케팅 &apos;WON맵시&apos; 구축 우리은행은 사업부서 마케팅 담당자가 전문<b>데이터 분석가</b>의 도움 없이 인공지능(AI) 예측 모델 기반으로 마케팅 대상을 추출할 수 있는 타겟팅 시스템인 &apos;WON맵시&apos;(MapSy)를... ",https://www.asiatime.co.kr/article/20220509500381,https://www.asiatime.co.kr/article/20220509500381
244,"우리은행, AI 예측 모델 기반 타겟팅 시스템 &apos;WON맵시&apos; 구축",우리은행이 사업부서 마케팅 담당자가 전문 <b>데이터 분석가</b>의 도움 없이 AI 예측 모델을 기반으로 마케팅 대상을 추출할 수 있는 타겟팅 시스템 &apos;WON맵시(MapSy)&apos;를 구축했다. 9일 우리은행에 따르면 &apos;WON맵시&apos;는 <b>데이터</b>... ,http://www.ftoday.co.kr/news/articleView.html?idxno=235471,http://www.ftoday.co.kr/news/articleView.html?idxno=235471
245,"우리은행, AI 예측 모델 기반 타겟팅 시스템 &apos;WON맵시&apos; 구축",서울시 중구 우리은행.(사진=우리금융그룹) 우리금융지주의 자회사 우리은행은 사업부서 마케팅 담당자가 전문<b>데이터 분석가</b>의 도움 없이 AI 예측 모델 기반으로 마케팅 대상을 추출할 수 있는 타겟팅 시스템인... ,http://www.getnews.co.kr/news/articleView.html?idxno=583569,http://www.getnews.co.kr/news/articleView.html?idxno=583569
246,"우리은행, AI 예측 모델 기반 타겟팅 시스템 &apos;WON맵시&apos; 구축",우리은행(은행장 이원덕)은 사업부서 마케팅 담당자가 전문<b>데이터 분석가</b>의 도움 없이 AI 예측 모델 기반으로 마케팅 대상을 추출할 수 있는 타겟팅 시스템인 &apos;WON맵시(MapSy)&apos;를 구축해 고객이 원하는 서비스에 더욱... ,http://www.techholic.co.kr/news/articleView.html?idxno=203569,http://www.techholic.co.kr/news/articleView.html?idxno=203569
247,&quot;AI 기반 마케팅 대상 타겟팅&quot;...우리은행 &apos;WON맵시&apos; 구축,AI 예측 모델 기반...담당자가 마케팅군 직접 추출 &apos;고객 금융 DNA Map&apos; 개념 마케팅 전반에 적용  우리은행은 사업부서 마케팅 담당자가 전문<b>데이터 분석가</b>의 도움 없이 AI 예측 모델 기반으로 마케팅 대상을 추출할 수... ,https://www.youthdaily.co.kr/news/article.html?no=99845,https://www.youthdaily.co.kr/news/article.html?no=99845
248,"우리은행, 마케팅 돕는 AI 기반 타게팅 시스템 구축","기존에는 <b>데이터 분석가</b>와 마케팅 담당자 간의 협의 등 수작업으로 진행된 <b>데이터</b> 분석에 많은 시간이 소요됐지만, WON맵시 구축으로 마케팅 담당자가 직접 <b>데이터</b>에 기반해 마케팅을 추진·설계할 수 있어 시간이... ",http://www.fntimes.com/html/view.php?ud=2022050914420136865e7b64bed4_18,http://www.fntimes.com/html/view.php?ud=2022050914420136865e7b64bed4_18
249,"강남 이젠아카데미컴퓨터학원, <b>빅데이터</b> 국비지원 &apos;AWS 클라우드 활용 빅데이...","<b>빅데이터</b>는 <b>데이터</b> 엔지니어(Data Engineer), <b>데이터 분석가</b>(Data Analyst), <b>데이터</b> 컨설턴트(Data Consultant) 등의 취업 분야로 나뉜다. 해당 분야를 <b>빅데이터</b> 개발로 큰 범위로 보기도 한다. 강남 이젠아카데미컴퓨터학원은... ",http://www.lecturernews.com/news/articleView.html?idxno=96696,http://www.lecturernews.com/news/articleView.html?idxno=96696
250,"우리은행, AI 예측 모델 기반 타겟팅 시스템 &apos;WON맵시&apos; 구축", 우리은행(은행장 이원덕)은 사업부서 마케팅 담당자가 전문 <b>데이터 분석가</b>의 도움 없이 AI 예측 모델 기반으로 마케팅 대상을 추출할 수 있는 타겟팅 시스템인 &apos;WON맵시(MapSy)&apos;를 구축했다고 9일 밝혔다. 해당 시스템은... ,http://www.koreastocknews.com/news/articleView.html?idxno=72069,http://www.koreastocknews.com/news/articleView.html?idxno=72069
251,"우리은행, AI 기반 타겟팅 시스템 &apos;WON맵시&apos; 구축",우리은행이 전문<b>데이터 분석가</b>의 도움 없이 AI 예측 모델 기반으로 마케팅 대상을 추출할 수 있는 타겟팅 시스템인 &apos;WON맵시(MapSy)&apos;를 구축했다. &apos;WON맵시&apos;는 마케팅 담당자가 직접 마케팅 대상을 선정할 수 있는 추출... ,http://www.fortunekorea.co.kr/news/articleView.html?idxno=22146,http://www.fortunekorea.co.kr/news/articleView.html?idxno=22146
252,"우리은행, AI 예측 모델 기반 타겟팅 시스템 &apos;WON맵시&apos; 구축..고객이 원하는 ...",우리금융지주의 자회사 우리은행(은행장 이원덕)이 사업부서 마케팅 담당자가 전문<b>데이터 분석가</b>의 도움 없이 AI 예측 모델 기반으로 마케팅 대상을 추출할 수 있는 타겟팅 시스템인 &apos;WON맵시(MapSy)&apos;를 구축했다.... ,http://www.dailypop.kr/news/articleView.html?idxno=59804,http://www.dailypop.kr/news/articleView.html?idxno=59804
